reclat,reclon,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-78.82246008,42.95099892,0,0,219,207.7464643,2020/10/30 16:41:08+00,,,,,,,,,,,,,,,,,,,,,
-78.82242068,42.951009,0,0,220,208.6546038,2020/10/30 16:41:10+00,,,,,,,,,,,,,,,,,,,,,
-78.82240214,42.9510229,0,0,221,208.5656341,2020/10/30 16:41:11+00,,,,,,,,,,,,,,,,,,,,,
-78.82242097,42.95104038,0,0,222,208.933095,2020/10/30 16:41:13+00,,,,,,,,,,,,,,,,,,,,,
-78.8224574,42.95102517,0,0,223,208.7357671,2020/10/30 16:41:15+00,,,,,,,,,,,,,,,,,,,,,
-78.82247169,42.95100419,0,0,224,208.4606116,2020/10/30 16:41:17+00,,,,,,,,,,,,,,,,,,,,,
-78.82244048,42.95100229,0,0,225,208.5284154,2020/10/30 16:41:19+00,,,,,,,,,,,,,,,,,,,,,
-78.82242146,42.9510172,0,0,226,208.574439,2020/10/30 16:41:21+00,,,,,,,,,,,,,,,,,,,,,
-78.82240882,42.95098677,0,0,227,208.5787628,2020/10/30 16:41:24+00,,,,,,,,,,,,,,,,,,,,,
-78.82244088,42.95097879,0,0,228,208.3375139,2020/10/30 16:41:26+00,,,,,,,,,,,,,,,,,,,,,
-78.82241872,42.95100194,0,0,229,208.646714,2020/10/30 16:41:29+00,,,,,,,,,,,,,,,,,,,,,
-78.82239299,42.95101622,0,0,230,208.3831026,2020/10/30 16:41:31+00,,,,,,,,,,,,,,,,,,,,,
-78.82240363,42.95099095,0,0,231,208.5020732,2020/10/30 16:41:33+00,,,,,,,,,,,,,,,,,,,,,
-78.82242773,42.95098595,0,0,232,208.6099841,2020/10/30 16:41:35+00,,,,,,,,,,,,,,,,,,,,,
-78.82241686,42.9510022,0,0,233,208.4693115,2020/10/30 16:41:37+00,,,,,,,,,,,,,,,,,,,,,
-78.82239818,42.95102039,0,0,234,208.6234115,2020/10/30 16:41:39+00,,,,,,,,,,,,,,,,,,,,,
-78.82238278,42.95099968,0,0,235,208.5470445,2020/10/30 16:41:41+00,,,,,,,,,,,,,,,,,,,,,
-78.82238801,42.95098119,0,0,236,208.8661677,2020/10/30 16:41:42+00,,,,,,,,,,,,,,,,,,,,,
-78.82242477,42.95097654,0,0,237,208.3186292,2020/10/30 16:41:44+00,,,,,,,,,,,,,,,,,,,,,
-78.82239552,42.95096535,0,0,238,208.60353,2020/10/30 16:41:46+00,,,,,,,,,,,,,,,,,,,,,
-78.82236481,42.9509703,0,0,239,208.3925328,2020/10/30 16:41:48+00,,,,,,,,,,,,,,,,,,,,,
-78.82233479,42.95099155,0,0,240,208.3650392,2020/10/30 16:41:49+00,,,,,,,,,,,,,,,,,,,,,
-78.82233341,42.9510202,0,0,241,208.5869469,2020/10/30 16:41:51+00,,,,,,,,,,,,,,,,,,,,,
-78.82237515,42.95100141,0,0,242,208.5009181,2020/10/30 16:41:54+00,,,,,,,,,,,,,,,,,,,,,
-78.82234976,42.95100795,0,0,243,208.5563557,2020/10/30 16:41:57+00,,,,,,,,,,,,,,,,,,,,,
-78.82232394,42.95101688,0,0,244,207.9154428,2020/10/30 16:41:58+00,,,,,,,,,,,,,,,,,,,,,
-78.82229034,42.95103589,0,0,245,208.4699236,2020/10/30 16:42:00+00,,,,,,,,,,,,,,,,,,,,,
-78.82230087,42.95105673,0,0,246,208.8245068,2020/10/30 16:42:01+00,,,,,,,,,,,,,,,,,,,,,
-78.82232348,42.95107145,0,0,247,207.9720987,2020/10/30 16:42:02+00,,,,,,,,,,,,,,,,,,,,,
-78.82236816,42.95106444,0,0,248,207.9732683,2020/10/30 16:42:04+00,,,,,,,,,,,,,,,,,,,,,
-78.82236601,42.9510455,0,0,249,207.7758389,2020/10/30 16:42:06+00,,,,,,,,,,,,,,,,,,,,,
-78.82233702,42.95103317,0,0,250,208.0013468,2020/10/30 16:42:08+00,,,,,,,,,,,,,,,,,,,,,
-78.82232057,42.95105259,0,0,251,208.202568,2020/10/30 16:42:09+00,,,,,,,,,,,,,,,,,,,,,
-78.82234508,42.95106377,0,0,252,208.8982796,2020/10/30 16:42:12+00,,,,,,,,,,,,,,,,,,,,,
-78.82237325,42.95103919,0,0,253,208.9009151,2020/10/30 16:42:14+00,,,,,,,,,,,,,,,,,,,,,
-78.82237134,42.95100806,0,0,254,208.6184239,2020/10/30 16:42:16+00,,,,,,,,,,,,,,,,,,,,,
-78.8223391,42.95100712,0,0,255,208.3005879,2020/10/30 16:42:18+00,,,,,,,,,,,,,,,,,,,,,
-78.8223165,42.9510174,0,0,256,208.2340201,2020/10/30 16:42:19+00,,,,,,,,,,,,,,,,,,,,,
-78.8222879,42.95103646,0,0,257,207.7358247,2020/10/30 16:42:21+00,,,,,,,,,,,,,,,,,,,,,
-78.82226368,42.95106049,0,0,258,208.5279162,2020/10/30 16:42:24+00,,,,,,,,,,,,,,,,,,,,,
-78.82225158,42.9510828,0,0,259,208.4024838,2020/10/30 16:42:26+00,,,,,,,,,,,,,,,,,,,,,
-78.82222785,42.95110094,0,0,260,209.7814327,2020/10/30 16:42:28+00,,,,,,,,,,,,,,,,,,,,,
-78.82221025,42.95107879,0,0,261,208.6960992,2020/10/30 16:42:31+00,,,,,,,,,,,,,,,,,,,,,
-78.82222914,42.95106214,0,0,262,208.2777551,2020/10/30 16:42:33+00,,,,,,,,,,,,,,,,,,,,,
-78.82225715,42.95107188,0,0,263,208.3280166,2020/10/30 16:42:35+00,,,,,,,,,,,,,,,,,,,,,
-78.82225147,42.95109606,0,0,264,209.5415846,2020/10/30 16:42:37+00,,,,,,,,,,,,,,,,,,,,,
-78.82222775,42.95110711,0,0,265,209.2763872,2020/10/30 16:42:38+00,,,,,,,,,,,,,,,,,,,,,
-78.82220053,42.95109989,0,0,266,209.5087302,2020/10/30 16:42:40+00,,,,,,,,,,,,,,,,,,,,,
-78.82218308,42.95108116,0,0,267,208.9360483,2020/10/30 16:42:42+00,,,,,,,,,,,,,,,,,,,,,
-78.82220754,42.95104848,0,0,268,208.4087026,2020/10/30 16:42:44+00,,,,,,,,,,,,,,,,,,,,,
-78.8222343,42.95103962,0,0,269,208.6359619,2020/10/30 16:42:46+00,,,,,,,,,,,,,,,,,,,,,
-78.82221802,42.95106757,0,0,270,208.4759312,2020/10/30 16:42:49+00,,,,,,,,,,,,,,,,,,,,,
-78.82219128,42.95107836,0,0,271,208.8481196,2020/10/30 16:42:50+00,,,,,,,,,,,,,,,,,,,,,
-78.82217565,42.95105017,0,0,272,208.7343166,2020/10/30 16:42:53+00,,,,,,,,,,,,,,,,,,,,,
-78.82218941,42.95101931,0,0,273,208.2815557,2020/10/30 16:42:55+00,,,,,,,,,,,,,,,,,,,,,
-78.82220529,42.95100422,0,0,274,208.4858865,2020/10/30 16:42:56+00,,,,,,,,,,,,,,,,,,,,,
-78.82218855,42.95097924,0,0,275,208.5923971,2020/10/30 16:42:58+00,,,,,,,,,,,,,,,,,,,,,
-78.82215951,42.95097275,0,0,276,208.547675,2020/10/30 16:43:00+00,,,,,,,,,,,,,,,,,,,,,
-78.82213376,42.95098617,0,0,277,208.2295907,2020/10/30 16:43:02+00,,,,,,,,,,,,,,,,,,,,,
-78.82213724,42.95100511,0,0,278,208.6535174,2020/10/30 16:43:04+00,,,,,,,,,,,,,,,,,,,,,
-78.82215868,42.95098803,0,0,279,208.8341448,2020/10/30 16:43:06+00,,,,,,,,,,,,,,,,,,,,,
-78.82218165,42.95097952,0,0,280,208.7006566,2020/10/30 16:43:08+00,,,,,,,,,,,,,,,,,,,,,
-78.82215331,42.95095779,0,0,281,208.4197426,2020/10/30 16:43:10+00,,,,,,,,,,,,,,,,,,,,,
-78.82214409,42.95093592,0,0,282,208.37123,2020/10/30 16:43:11+00,,,,,,,,,,,,,,,,,,,,,
-78.82212984,42.95090503,0,0,283,208.4177242,2020/10/30 16:43:13+00,,,,,,,,,,,,,,,,,,,,,
-78.82210224,42.95091515,0,0,284,208.3152033,2020/10/30 16:43:15+00,,,,,,,,,,,,,,,,,,,,,
-78.82207339,42.95092769,0,0,285,207.7258155,2020/10/30 16:43:17+00,,,,,,,,,,,,,,,,,,,,,
-78.82209833,42.95093122,0,0,286,207.5567475,2020/10/30 16:43:18+00,,,,,,,,,,,,,,,,,,,,,
-78.82212961,42.95093662,0,0,287,208.0837949,2020/10/30 16:43:20+00,,,,,,,,,,,,,,,,,,,,,
-78.82215283,42.95093064,0,0,288,207.923471,2020/10/30 16:43:22+00,,,,,,,,,,,,,,,,,,,,,
-78.8221433,42.95090832,0,0,289,207.4079024,2020/10/30 16:43:24+00,,,,,,,,,,,,,,,,,,,,,
-78.82210656,42.95091375,0,0,290,208.1603557,2020/10/30 16:43:26+00,,,,,,,,,,,,,,,,,,,,,
-78.82211802,42.95088622,0,0,291,208.1939444,2020/10/30 16:43:28+00,,,,,,,,,,,,,,,,,,,,,
-78.8221633,42.95087253,0,0,292,208.0928793,2020/10/30 16:43:30+00,,,,,,,,,,,,,,,,,,,,,
-78.82220848,42.95087966,0,0,293,208.1772017,2020/10/30 16:43:32+00,,,,,,,,,,,,,,,,,,,,,
-78.82224964,42.95088413,0,0,294,208.3480094,2020/10/30 16:43:34+00,,,,,,,,,,,,,,,,,,,,,
-78.82227692,42.95088096,0,0,295,208.006355,2020/10/30 16:43:35+00,,,,,,,,,,,,,,,,,,,,,
-78.8223028,42.95085579,0,0,296,208.0015312,2020/10/30 16:43:37+00,,,,,,,,,,,,,,,,,,,,,
-78.82231745,42.95087178,0,0,297,207.457524,2020/10/30 16:43:39+00,,,,,,,,,,,,,,,,,,,,,
-78.82232033,42.95089195,0,0,298,207.1593199,2020/10/30 16:43:40+00,,,,,,,,,,,,,,,,,,,,,
-78.82229819,42.95090814,0,0,299,207.1118111,2020/10/30 16:43:41+00,,,,,,,,,,,,,,,,,,,,,
-78.82226721,42.95089989,0,0,300,207.9904333,2020/10/30 16:43:43+00,,,,,,,,,,,,,,,,,,,,,
-78.82228324,42.95087119,0,0,301,208.2050192,2020/10/30 16:43:45+00,,,,,,,,,,,,,,,,,,,,,
-78.82230221,42.95085785,0,0,302,208.0902244,2020/10/30 16:43:46+00,,,,,,,,,,,,,,,,,,,,,
-78.82233675,42.95083541,0,0,303,208.1523554,2020/10/30 16:43:48+00,,,,,,,,,,,,,,,,,,,,,
-78.8223735,42.95081837,0,0,304,208.6309149,2020/10/30 16:43:50+00,,,,,,,,,,,,,,,,,,,,,
-78.82240876,42.95080684,0,0,305,208.4962993,2020/10/30 16:43:52+00,,,,,,,,,,,,,,,,,,,,,
-78.82244861,42.95079529,0,0,306,207.7731623,2020/10/30 16:43:54+00,,,,,,,,,,,,,,,,,,,,,
-78.82248463,42.95079166,0,0,307,207.4559544,2020/10/30 16:43:56+00,,,,,,,,,,,,,,,,,,,,,
-78.8225003,42.95077478,0,0,308,207.6846428,2020/10/30 16:43:58+00,,,,,,,,,,,,,,,,,,,,,
-78.82249274,42.95075346,0,0,309,207.6800935,2020/10/30 16:43:59+00,,,,,,,,,,,,,,,,,,,,,
-78.82246822,42.95073923,0,0,310,207.5587266,2020/10/30 16:44:00+00,,,,,,,,,,,,,,,,,,,,,
-78.82243253,42.95073828,0,0,311,207.9587124,2020/10/30 16:44:01+00,,,,,,,,,,,,,,,,,,,,,
-78.82240564,42.95074575,0,0,312,207.6320566,2020/10/30 16:44:02+00,,,,,,,,,,,,,,,,,,,,,
-78.82243244,42.95077297,0,0,313,208.3265129,2020/10/30 16:44:04+00,,,,,,,,,,,,,,,,,,,,,
-78.82245664,42.9507781,0,0,314,208.1498686,2020/10/30 16:44:05+00,,,,,,,,,,,,,,,,,,,,,
-78.82245944,42.95075694,0,0,315,208.3686485,2020/10/30 16:44:08+00,,,,,,,,,,,,,,,,,,,,,
-78.82241946,42.95075081,0,0,316,208.033316,2020/10/30 16:44:10+00,,,,,,,,,,,,,,,,,,,,,
-78.82237542,42.9507607,0,0,317,208.2018632,2020/10/30 16:44:12+00,,,,,,,,,,,,,,,,,,,,,
-78.82236667,42.9507821,0,0,318,208.0596655,2020/10/30 16:44:14+00,,,,,,,,,,,,,,,,,,,,,
-78.82235171,42.95080138,0,0,319,208.016264,2020/10/30 16:44:16+00,,,,,,,,,,,,,,,,,,,,,
-78.8223328,42.95082258,0,0,320,208.1959773,2020/10/30 16:44:18+00,,,,,,,,,,,,,,,,,,,,,
-78.82231632,42.95084335,0,0,321,207.8543606,2020/10/30 16:44:20+00,,,,,,,,,,,,,,,,,,,,,
-78.82228956,42.9508607,0,0,322,207.6944622,2020/10/30 16:44:22+00,,,,,,,,,,,,,,,,,,,,,
-78.82230503,42.9508374,0,0,323,208.1053143,2020/10/30 16:44:27+00,,,,,,,,,,,,,,,,,,,,,
-78.82232305,42.95085368,0,0,324,207.2795512,2020/10/30 16:44:30+00,,,,,,,,,,,,,,,,,,,,,
-78.82230869,42.95087041,0,0,325,207.7946872,2020/10/30 16:44:31+00,,,,,,,,,,,,,,,,,,,,,
-78.82228774,42.95088265,0,0,326,207.7321856,2020/10/30 16:44:32+00,,,,,,,,,,,,,,,,,,,,,
-78.82226593,42.95089154,0,0,327,208.025712,2020/10/30 16:44:33+00,,,,,,,,,,,,,,,,,,,,,
-78.82223775,42.95088402,0,0,328,208.6726235,2020/10/30 16:44:34+00,,,,,,,,,,,,,,,,,,,,,
-78.82224503,42.95085459,0,0,329,208.0871914,2020/10/30 16:44:36+00,,,,,,,,,,,,,,,,,,,,,
-78.82226754,42.95086855,0,0,330,207.5759526,2020/10/30 16:44:40+00,,,,,,,,,,,,,,,,,,,,,
-78.82223818,42.95089544,0,0,331,208.3422708,2020/10/30 16:44:42+00,,,,,,,,,,,,,,,,,,,,,
-78.82223528,42.95086518,0,0,332,208.7997754,2020/10/30 16:44:47+00,,,,,,,,,,,,,,,,,,,,,
-78.82225999,42.95087073,0,0,333,207.6903166,2020/10/30 16:44:50+00,,,,,,,,,,,,,,,,,,,,,
-78.82223567,42.95088363,0,0,334,208.7970788,2020/10/30 16:44:52+00,,,,,,,,,,,,,,,,,,,,,
-78.82220899,42.95090254,0,0,335,207.6031043,2020/10/30 16:44:54+00,,,,,,,,,,,,,,,,,,,,,
-78.82219933,42.95092057,0,0,336,207.781595,2020/10/30 16:44:55+00,,,,,,,,,,,,,,,,,,,,,
-78.82220176,42.95093966,0,0,337,206.9813412,2020/10/30 16:44:56+00,,,,,,,,,,,,,,,,,,,,,
-78.82219065,42.95096227,0,0,338,208.0837531,2020/10/30 16:44:57+00,,,,,,,,,,,,,,,,,,,,,
-78.822185,42.9509828,0,0,339,207.4520133,2020/10/30 16:44:59+00,,,,,,,,,,,,,,,,,,,,,
-78.8221629,42.95099885,0,0,340,207.7187096,2020/10/30 16:45:01+00,,,,,,,,,,,,,,,,,,,,,
-78.82213395,42.9509936,0,0,341,207.7743796,2020/10/30 16:45:03+00,,,,,,,,,,,,,,,,,,,,,
-78.82216073,42.95096889,0,0,342,208.267023,2020/10/30 16:45:05+00,,,,,,,,,,,,,,,,,,,,,
-78.82218518,42.95094742,0,0,343,208.5438621,2020/10/30 16:45:07+00,,,,,,,,,,,,,,,,,,,,,
-78.82215425,42.95093752,0,0,344,207.9783821,2020/10/30 16:45:12+00,,,,,,,,,,,,,,,,,,,,,
-78.8221306,42.95091733,0,0,345,207.7750043,2020/10/30 16:45:13+00,,,,,,,,,,,,,,,,,,,,,
-78.82210469,42.95090469,0,0,346,209.0503169,2020/10/30 16:45:15+00,,,,,,,,,,,,,,,,,,,,,
-78.82208173,42.95091542,0,0,347,208.4093165,2020/10/30 16:45:18+00,,,,,,,,,,,,,,,,,,,,,
-78.82211601,42.9509219,0,0,348,208.6517711,2020/10/30 16:45:20+00,,,,,,,,,,,,,,,,,,,,,
-78.82214414,42.95090282,0,0,349,208.6570635,2020/10/30 16:45:23+00,,,,,,,,,,,,,,,,,,,,,
-78.82211489,42.95090211,0,0,350,208.1990881,2020/10/30 16:45:26+00,,,,,,,,,,,,,,,,,,,,,
-78.82209918,42.95091918,0,0,351,208.0346893,2020/10/30 16:45:28+00,,,,,,,,,,,,,,,,,,,,,
-78.82213395,42.95091921,0,0,352,207.9605258,2020/10/30 16:45:31+00,,,,,,,,,,,,,,,,,,,,,
-78.82218129,42.95090412,0,0,353,208.0909748,2020/10/30 16:45:33+00,,,,,,,,,,,,,,,,,,,,,
-78.82220407,42.95087633,0,0,354,208.2960854,2020/10/30 16:45:35+00,,,,,,,,,,,,,,,,,,,,,
-78.82221564,42.9508549,0,0,355,207.6114312,2020/10/30 16:45:36+00,,,,,,,,,,,,,,,,,,,,,
-78.82223053,42.9508401,0,0,356,208.4411743,2020/10/30 16:45:38+00,,,,,,,,,,,,,,,,,,,,,
-78.82224996,42.95081729,0,0,357,208.958945,2020/10/30 16:45:41+00,,,,,,,,,,,,,,,,,,,,,
-78.82223022,42.95079368,0,0,358,208.8293974,2020/10/30 16:45:43+00,,,,,,,,,,,,,,,,,,,,,
-78.8222031,42.95080958,0,0,359,208.2898459,2020/10/30 16:45:45+00,,,,,,,,,,,,,,,,,,,,,
-78.82219014,42.95082552,0,0,360,208.2539741,2020/10/30 16:45:46+00,,,,,,,,,,,,,,,,,,,,,
-78.82220754,42.95083862,0,0,361,208.2151474,2020/10/30 16:45:48+00,,,,,,,,,,,,,,,,,,,,,
-78.82223687,42.95081889,0,0,362,208.5154086,2020/10/30 16:45:50+00,,,,,,,,,,,,,,,,,,,,,
-78.82222807,42.95080095,0,0,363,208.2201799,2020/10/30 16:45:53+00,,,,,,,,,,,,,,,,,,,,,
-78.82219208,42.95080173,0,0,364,208.1273036,2020/10/30 16:45:55+00,,,,,,,,,,,,,,,,,,,,,
-78.82216196,42.95081316,0,0,365,207.3632982,2020/10/30 16:45:57+00,,,,,,,,,,,,,,,,,,,,,
-78.82213309,42.950819,0,0,366,207.5798732,2020/10/30 16:45:59+00,,,,,,,,,,,,,,,,,,,,,
-78.82209368,42.95083758,0,0,367,207.2558791,2020/10/30 16:46:01+00,,,,,,,,,,,,,,,,,,,,,
-78.82204932,42.95085646,0,0,368,207.5735282,2020/10/30 16:46:03+00,,,,,,,,,,,,,,,,,,,,,
-78.82201382,42.9508733,0,0,369,207.8742356,2020/10/30 16:46:05+00,,,,,,,,,,,,,,,,,,,,,
-78.82196557,42.95089447,0,0,370,207.6286448,2020/10/30 16:46:07+00,,,,,,,,,,,,,,,,,,,,,
-78.8219307,42.95087605,0,0,371,208.4094352,2020/10/30 16:46:09+00,,,,,,,,,,,,,,,,,,,,,
-78.82194001,42.95085461,0,0,372,209.1465043,2020/10/30 16:46:10+00,,,,,,,,,,,,,,,,,,,,,
-78.82197072,42.95087804,0,0,373,207.8821029,2020/10/30 16:46:13+00,,,,,,,,,,,,,,,,,,,,,
-78.82196296,42.95089621,0,0,374,208.2000947,2020/10/30 16:46:15+00,,,,,,,,,,,,,,,,,,,,,
-78.82193061,42.95091142,0,0,375,207.9812818,2020/10/30 16:46:17+00,,,,,,,,,,,,,,,,,,,,,
-78.82195095,42.95089547,0,0,376,208.1893632,2020/10/30 16:46:21+00,,,,,,,,,,,,,,,,,,,,,
-78.82195344,42.95087256,0,0,377,207.9141024,2020/10/30 16:46:23+00,,,,,,,,,,,,,,,,,,,,,
-78.82192554,42.95088433,0,0,378,208.0885816,2020/10/30 16:46:26+00,,,,,,,,,,,,,,,,,,,,,
-78.82189539,42.95089661,0,0,379,208.7056387,2020/10/30 16:46:28+00,,,,,,,,,,,,,,,,,,,,,
-78.82193088,42.95088918,0,0,380,208.1598481,2020/10/30 16:46:31+00,,,,,,,,,,,,,,,,,,,,,
-78.82195416,42.95087406,0,0,381,208.7339108,2020/10/30 16:46:33+00,,,,,,,,,,,,,,,,,,,,,
-78.82195348,42.95085243,0,0,382,207.9590617,2020/10/30 16:46:36+00,,,,,,,,,,,,,,,,,,,,,
-78.82194531,42.95082346,0,0,383,209.1934953,2020/10/30 16:46:38+00,,,,,,,,,,,,,,,,,,,,,
-78.82193825,42.9507991,0,0,384,208.9671325,2020/10/30 16:46:39+00,,,,,,,,,,,,,,,,,,,,,
-78.8219468,42.95077661,0,0,385,209.2184544,2020/10/30 16:46:42+00,,,,,,,,,,,,,,,,,,,,,
-78.82196137,42.95075664,0,0,386,208.6231882,2020/10/30 16:46:44+00,,,,,,,,,,,,,,,,,,,,,
-78.82198103,42.9507444,0,0,387,207.8725756,2020/10/30 16:46:45+00,,,,,,,,,,,,,,,,,,,,,
-78.8219705,42.95071822,0,0,388,206.8114679,2020/10/30 16:46:47+00,,,,,,,,,,,,,,,,,,,,,
-78.821939,42.95071518,0,0,389,207.336691,2020/10/30 16:46:48+00,,,,,,,,,,,,,,,,,,,,,
-78.82192081,42.95072926,0,0,390,207.0434066,2020/10/30 16:46:49+00,,,,,,,,,,,,,,,,,,,,,
-78.82190892,42.95075154,0,0,391,207.2100562,2020/10/30 16:46:50+00,,,,,,,,,,,,,,,,,,,,,
-78.82191475,42.95077285,0,0,392,208.162156,2020/10/30 16:46:52+00,,,,,,,,,,,,,,,,,,,,,
-78.82193927,42.95078139,0,0,393,208.9396245,2020/10/30 16:46:53+00,,,,,,,,,,,,,,,,,,,,,
-78.82196675,42.95078664,0,0,394,208.417696,2020/10/30 16:46:54+00,,,,,,,,,,,,,,,,,,,,,
-78.82199059,42.95077267,0,0,395,209.5695045,2020/10/30 16:46:55+00,,,,,,,,,,,,,,,,,,,,,
-78.82197504,42.9507459,0,0,396,210.5445515,2020/10/30 16:46:57+00,,,,,,,,,,,,,,,,,,,,,
-78.82194071,42.95076877,0,0,397,208.8293576,2020/10/30 16:46:59+00,,,,,,,,,,,,,,,,,,,,,
-78.82194862,42.95079458,0,0,398,208.5958298,2020/10/30 16:47:01+00,,,,,,,,,,,,,,,,,,,,,
-78.82197515,42.95079025,0,0,399,209.1027911,2020/10/30 16:47:03+00,,,,,,,,,,,,,,,,,,,,,
-78.82200523,42.95077616,0,0,400,208.9122123,2020/10/30 16:47:05+00,,,,,,,,,,,,,,,,,,,,,
-78.82197123,42.95076402,0,0,401,208.3119775,2020/10/30 16:47:07+00,,,,,,,,,,,,,,,,,,,,,
-78.82193904,42.95078402,0,0,402,208.1769558,2020/10/30 16:47:09+00,,,,,,,,,,,,,,,,,,,,,
-78.82191976,42.95080044,0,0,403,207.9191253,2020/10/30 16:47:11+00,,,,,,,,,,,,,,,,,,,,,
-78.82188731,42.95081457,0,0,404,208.1640747,2020/10/30 16:47:13+00,,,,,,,,,,,,,,,,,,,,,
-78.82187018,42.95083709,0,0,405,207.9545521,2020/10/30 16:47:15+00,,,,,,,,,,,,,,,,,,,,,
-78.82184681,42.95086083,0,0,406,207.7791815,2020/10/30 16:47:17+00,,,,,,,,,,,,,,,,,,,,,
-78.82181184,42.95087628,0,0,407,207.8461412,2020/10/30 16:47:19+00,,,,,,,,,,,,,,,,,,,,,
-78.82178834,42.95088629,0,0,408,208.802429,2020/10/30 16:47:21+00,,,,,,,,,,,,,,,,,,,,,
-78.82178541,42.95086005,0,0,409,208.3770241,2020/10/30 16:47:25+00,,,,,,,,,,,,,,,,,,,,,
-78.82181728,42.95086114,0,0,410,208.2623673,2020/10/30 16:47:28+00,,,,,,,,,,,,,,,,,,,,,
-78.82180521,42.9508786,0,0,411,207.9953009,2020/10/30 16:47:30+00,,,,,,,,,,,,,,,,,,,,,
-78.82176569,42.95087656,0,0,412,207.5501721,2020/10/30 16:47:33+00,,,,,,,,,,,,,,,,,,,,,
-78.82174251,42.95085728,0,0,413,208.457465,2020/10/30 16:47:35+00,,,,,,,,,,,,,,,,,,,,,
-78.82171363,42.95084193,0,0,414,208.3728996,2020/10/30 16:47:37+00,,,,,,,,,,,,,,,,,,,,,
-78.82172577,42.95082529,0,0,415,207.8110236,2020/10/30 16:47:40+00,,,,,,,,,,,,,,,,,,,,,
-78.82173914,42.95084622,0,0,416,208.5424196,2020/10/30 16:47:43+00,,,,,,,,,,,,,,,,,,,,,
-78.82171237,42.95083871,0,0,417,208.4393286,2020/10/30 16:47:46+00,,,,,,,,,,,,,,,,,,,,,
-78.82167578,42.95083835,0,0,418,208.019223,2020/10/30 16:47:48+00,,,,,,,,,,,,,,,,,,,,,
-78.82164017,42.95083187,0,0,419,208.5548187,2020/10/30 16:47:50+00,,,,,,,,,,,,,,,,,,,,,
-78.82164421,42.95080052,0,0,420,207.5034221,2020/10/30 16:47:54+00,,,,,,,,,,,,,,,,,,,,,
-78.82166481,42.95081317,0,0,421,208.8880257,2020/10/30 16:47:57+00,,,,,,,,,,,,,,,,,,,,,
-78.82164784,42.95083046,0,0,422,208.9109598,2020/10/30 16:47:58+00,,,,,,,,,,,,,,,,,,,,,
-78.8216194,42.95081777,0,0,423,208.0475602,2020/10/30 16:48:02+00,,,,,,,,,,,,,,,,,,,,,
-78.82162967,42.95079416,0,0,424,207.9019161,2020/10/30 16:48:04+00,,,,,,,,,,,,,,,,,,,,,
-78.82165911,42.95079241,0,0,425,208.2179503,2020/10/30 16:48:06+00,,,,,,,,,,,,,,,,,,,,,
-78.82165594,42.95081393,0,0,426,208.5995173,2020/10/30 16:48:08+00,,,,,,,,,,,,,,,,,,,,,
-78.82163827,42.95082942,0,0,427,208.8895477,2020/10/30 16:48:10+00,,,,,,,,,,,,,,,,,,,,,
-78.82161488,42.95081943,0,0,428,209.0374749,2020/10/30 16:48:12+00,,,,,,,,,,,,,,,,,,,,,
-78.82163474,42.95080867,0,0,429,208.4477472,2020/10/30 16:48:13+00,,,,,,,,,,,,,,,,,,,,,
-78.82165157,42.95078935,0,0,430,208.3473516,2020/10/30 16:48:15+00,,,,,,,,,,,,,,,,,,,,,
-78.82165217,42.95081074,0,0,431,208.4814852,2020/10/30 16:48:18+00,,,,,,,,,,,,,,,,,,,,,
-78.82164463,42.95082855,0,0,432,208.0880437,2020/10/30 16:48:19+00,,,,,,,,,,,,,,,,,,,,,
-78.8216167,42.95081864,0,0,433,208.6558634,2020/10/30 16:48:22+00,,,,,,,,,,,,,,,,,,,,,
-78.82164039,42.95080596,0,0,434,207.3692315,2020/10/30 16:48:24+00,,,,,,,,,,,,,,,,,,,,,
-78.82167335,42.95078666,0,0,435,208.1807328,2020/10/30 16:48:26+00,,,,,,,,,,,,,,,,,,,,,
-78.8217043,42.95078661,0,0,436,209.0852993,2020/10/30 16:48:28+00,,,,,,,,,,,,,,,,,,,,,
-78.82173212,42.95079119,0,0,437,208.0836824,2020/10/30 16:48:29+00,,,,,,,,,,,,,,,,,,,,,
-78.82178019,42.95078737,0,0,438,208.5315269,2020/10/30 16:48:31+00,,,,,,,,,,,,,,,,,,,,,
-78.82181739,42.95077577,0,0,439,208.7702651,2020/10/30 16:48:33+00,,,,,,,,,,,,,,,,,,,,,
-78.82182613,42.95075526,0,0,440,208.3208548,2020/10/30 16:48:35+00,,,,,,,,,,,,,,,,,,,,,
-78.82179416,42.95075927,0,0,441,207.8161553,2020/10/30 16:48:37+00,,,,,,,,,,,,,,,,,,,,,
-78.82176905,42.95077736,0,0,442,206.9970721,2020/10/30 16:48:39+00,,,,,,,,,,,,,,,,,,,,,
-78.8217936,42.95079202,0,0,443,207.924372,2020/10/30 16:48:41+00,,,,,,,,,,,,,,,,,,,,,
-78.82182534,42.95078205,0,0,444,208.4284183,2020/10/30 16:48:43+00,,,,,,,,,,,,,,,,,,,,,
-78.82184425,42.95076609,0,0,445,208.6276999,2020/10/30 16:48:44+00,,,,,,,,,,,,,,,,,,,,,
